product,MRBID,r2,rmse
InSitu,6222.0,0.9813775251874174,3.4983652248542554
InSitu,6223.0,0.4665341164131762,50.076194260108736
InSitu,6224.0,0.9969976809698995,1.236926279913231
InSitu,6227.0,0.6487641848756815,78.53150424333744
InSitu,6229.0,,inf
InSitu,6232.0,0.966934765000831,5.186112454815808
InSitu,6234.0,,inf
InSitu,6235.0,0.9565372212216561,20.024420321103573
InSitu,6236.0,0.6947235541171284,62.217387811640776
InSitu,6239.0,0.9902695038660253,4.70194547590463
InSitu,6241.0,0.6688592991087585,82.24400877292955
InSitu,6242.0,0.8745777164119937,21.199306415153487
InSitu,6243.0,0.7129240774993706,25.621468578182032
InSitu,6244.0,,inf
InSitu,6251.0,,inf
InSitu,6255.0,0.9310266352312948,9.44984957270373
InSitu,6258.0,,inf
InSitu,6259.0,0.5837384867644659,42.08334320650725
InSitu,6902.0,0.031054906758373635,2918.507850756468
InSitu,6903.0,0.9577014135526235,34.973684028966474
JRA-55,2101.0,0.9966226325268029,1.0252695990807275
JRA-55,2102.0,0.9957624099768908,1.5104872980185216
JRA-55,2103.0,0.9948451061068571,1.4138570563432895
JRA-55,2104.0,0.9884600578330076,4.456899752123754
JRA-55,2105.0,0.990683928328317,2.428719204635487
JRA-55,2106.0,0.9911506180725955,2.4484054695369863
JRA-55,2107.0,0.9969741060708084,1.4042603889953256
JRA-55,2108.0,0.9941570282884659,5.3483105854427855
JRA-55,2109.0,0.9977129801829641,1.5566653488250854
JRA-55,2110.0,0.9688688770615044,6.36433674933479
JRA-55,2111.0,0.9850697267570233,1.741357489213711
JRA-55,2112.0,0.9920394504712384,2.1674626973878075
JRA-55,2113.0,0.996796766897692,1.2213246226500531
JRA-55,2114.0,0.993619057378183,1.442145804668779
JRA-55,2115.0,0.9980379304899158,1.0883254944050003
JRA-55,2116.0,0.9927085215380731,2.04431795588843
JRA-55,2117.0,0.9756165554255871,5.09047960202116
JRA-55,2302.0,0.8998429726245151,12.520078204894048
JRA-55,2306.0,0.9027811855384043,15.749848073193636
JRA-55,2309.0,0.9471437861230432,6.214900727506079
JRA-55,2310.0,0.6659144819357521,18.647467555781606
JRA-55,2319.0,0.9455616423613447,4.332707859275765
JRA-55,2320.0,0.837159825660856,17.952806763907375
JRA-55,2401.0,0.9570444229423345,5.3486742843413255
JRA-55,2402.0,0.9914429355125404,3.5212960220170784
JRA-55,2404.0,0.7206467084057875,13.359934686554878
JRA-55,2413.0,0.9636431322215635,7.451922668716722
JRA-55,2415.0,0.9644333148562897,6.8235188586909645
JRA-55,2417.0,0.798013969693921,21.403895079352772
JRA-55,2418.0,0.849686658408085,8.869868922534137
JRA-55,2421.0,0.8361593970745145,4.678374643839568
JRA-55,2423.0,0.9528616939742867,9.110722175667606
JRA-55,2427.0,0.9116182296457154,5.503891295334637
JRA-55,2429.0,0.8656180009586596,9.130442171090234
JRA-55,2430.0,0.6821564417648818,20.2419417383245
JRA-55,2432.0,0.8328590383678451,10.849735585550631
JRA-55,2433.0,0.7292402508379225,6.649017082461455
JRA-55,2434.0,0.8270996587670728,28.11298846655622
JRA-55,2436.0,0.7796971722190392,31.12440575374671
JRA-55,2901.0,0.9501160637994182,13.047384672881455
JRA-55,2902.0,0.9008278324718044,15.09006087176269
JRA-55,2903.0,0.3101020898121153,52.02685734476418
JRA-55,2905.0,0.8679592013142755,18.745013029625277
JRA-55,2906.0,0.7885217490808936,38.59916097561655
JRA-55,2909.0,0.8538834500248661,17.687042477152776
JRA-55,2910.0,0.9557565837724005,11.091109224154259
JRA-55,2911.0,0.9198797695400853,6.81537019370633
JRA-55,2912.0,0.9836320933245085,4.103799002164045
JRA-55,2913.0,0.795398972932366,16.61927752209493
JRA-55,2914.0,0.9165134949172496,7.323825441430111
JRA-55,2915.0,0.975036803752217,2.5354402768010256
JRA-55,2916.0,0.9884606269913431,1.922379505015136
JRA-55,2917.0,0.9778951939514698,6.917822860876972
JRA-55,2918.0,0.9092470583289991,15.196513870778633
JRA-55,2919.0,0.8117329750405986,23.406535597007686
JRA-55,2920.0,0.962722772307932,6.299499302891571
JRA-55,4101.0,0.9882889124242019,4.936991919203976
JRA-55,4102.0,0.9828016274326267,3.4952617334453917
JRA-55,4103.0,0.9920917673510142,1.5576305376138753
JRA-55,4104.0,0.987067845719801,2.328260626305256
JRA-55,4105.0,0.9911249365322777,1.8420005623526552
JRA-55,4106.0,0.988019878638226,3.1045558593865414
JRA-55,4107.0,0.9946593575191373,3.03310729888691
JRA-55,4108.0,0.9927132240815099,2.9452124074898656
JRA-55,4109.0,0.9713969726156055,6.532435013699897
JRA-55,4110.0,0.984513903945634,2.8069823006352457
JRA-55,4111.0,0.9967564566283602,1.2361486789108154
JRA-55,4112.0,0.9641714197077909,4.780385955550803
JRA-55,4113.0,0.9879946320889514,2.613170297432813
JRA-55,4114.0,0.9931289643059434,1.8767987517737483
JRA-55,4115.0,0.9921665900435882,1.7379501743434118
JRA-55,4116.0,0.9928015784474429,2.5818403570499613
JRA-55,4117.0,0.9878075061674917,4.677169501047983
JRA-55,4118.0,0.9857407941874659,3.168870753911089
JRA-55,4119.0,0.9787318148311035,3.095497938934208
JRA-55,4120.0,0.9732042477046069,3.5264810740399066
JRA-55,4121.0,0.9820038555633793,2.632926913496373
JRA-55,4122.0,0.9842102179616661,5.322607156446955
JRA-55,4123.0,0.9710463257374672,5.3152275521317645
JRA-55,4124.0,0.9798089824172009,4.158268535694465
JRA-55,4125.0,0.9847456034859721,5.736209473835332
JRA-55,4126.0,0.9692143356855237,4.415670412106403
JRA-55,4127.0,0.9658172812683556,5.481486086803455
JRA-55,4128.0,0.9941657998854488,1.8477120317122684
JRA-55,4129.0,0.947714150937698,5.755381939922628
JRA-55,4130.0,0.9881833384315428,2.1154719631626047
JRA-55,4131.0,0.98919497095525,3.2704812914094137
JRA-55,4132.0,0.9911882473572206,1.8239433281503805
JRA-55,4133.0,0.9837119969313874,2.833640809776136
JRA-55,4134.0,0.9833480671530642,3.3242662245167547
JRA-55,4207.0,0.9893648695675388,3.264891372566717
JRA-55,4210.0,0.9394895631874867,6.126706041152167
JRA-55,4211.0,0.9462571222829684,4.342716609750129
JRA-55,4214.0,0.933285197305566,6.680981998047454
JRA-55,4216.0,0.9854403797705484,5.564047526788339
JRA-55,4217.0,0.9668950020019179,3.5501386130756196
JRA-55,4218.0,0.9524519597725812,3.9274212967348103
JRA-55,4219.0,0.9621675736231404,5.968341289804449
JRA-55,4222.0,0.9749980306690604,6.636449431019777
JRA-55,4229.0,0.9662430093614617,4.249370658472921
JRA-55,4231.0,0.8355584756702765,6.465799947175059
JRA-55,4234.0,0.9569264525842648,5.623095956408081
JRA-55,4236.0,0.9466914826700228,8.91342815161288
JRA-55,4238.0,0.9107287531197417,13.531307785265815
JRA-55,4245.0,0.9345965393352738,4.549165286951281
JRA-55,4401.0,0.9497074463587254,6.2691395723204995
JRA-55,4405.0,0.9619976675235167,4.622641706329392
JRA-55,4406.0,0.9605105168875976,5.159751159401673
JRA-55,4408.0,0.9093763592680566,17.023553210282003
JRA-55,4410.0,0.9380895597196185,5.429058671550996
JRA-55,4413.0,0.8756550842031942,6.927183854781669
JRA-55,4414.0,0.9470153593705072,5.002813378519622
JRA-55,4416.0,0.9579860704872877,6.759885710932502
JRA-55,4418.0,0.9525996830677929,4.838006524300223
JRA-55,4420.0,0.7969583682252164,15.31057298668565
JRA-55,4421.0,0.9566780643981654,8.364628786658768
JRA-55,4423.0,0.8439186826808389,7.484296617118287
JRA-55,4426.0,0.9294925828508058,6.805922588458578
JRA-55,4427.0,0.9143744811352832,6.4855563460942385
JRA-55,4428.0,0.978268765395556,4.16904996158517
JRA-55,4430.0,0.9664331069584318,7.513523117763696
JRA-55,4431.0,0.9683549990276155,6.168302247812634
JRA-55,4435.0,0.9665921263018465,4.171908127161064
JRA-55,4901.0,0.9488525044697425,4.964360095777418
JRA-55,6102.0,0.9927512751728007,2.0277232943992836
JRA-55,6103.0,0.9854685670431615,3.3591648445025086
JRA-55,6105.0,0.9943440034434171,2.1811286433890413
JRA-55,6106.0,0.9942897974795297,2.267121434539353
JRA-55,6107.0,0.994910724663657,2.606858506047149
JRA-55,6108.0,0.9698534997715977,3.3214298604054013
JRA-55,6109.0,0.9969162080305675,2.2134643799783364
JRA-55,6111.0,0.9636706378315127,3.9373775825294404
JRA-55,6112.0,0.9882550167489462,3.1634185765070195
JRA-55,6113.0,0.9764706087388305,2.759217742830892
JRA-55,6114.0,0.9932515280434236,3.1544324002101756
JRA-55,6201.0,0.9897067821707765,2.876765425534242
JRA-55,6202.0,0.9296801587521704,5.266032728684029
JRA-55,6204.0,0.9950597990203468,2.517189360483374
JRA-55,6205.0,0.9705111717229626,2.1598072671537607
JRA-55,6206.0,0.9924151595170927,3.6352578508982574
JRA-55,6209.0,0.9564454748578715,4.0387718004124675
JRA-55,6210.0,0.535154098140445,19.42278036499203
JRA-55,6212.0,0.30742257229019965,51.93389466437167
JRA-55,6213.0,0.9411317830508252,4.208180585372329
JRA-55,6214.0,0.918031410728869,7.610316050499244
JRA-55,6218.0,0.988317212389343,2.140805056897135
JRA-55,6219.0,0.9732611609158841,3.8988336123898892
JRA-55,6220.0,0.9906090846501697,1.5685016120157738
JRA-55,6221.0,0.9415035682310801,5.978857405818109
JRA-55,6222.0,0.9791843202817797,2.778917026489449
JRA-55,6223.0,0.7876069279008419,7.62489972995718
JRA-55,6224.0,0.9825486214602438,6.6118072335291425
JRA-55,6227.0,0.9383846884767247,5.895937534958662
JRA-55,6229.0,0.9127390189695662,6.402527617758617
JRA-55,6232.0,0.9877161129741472,5.286565359721671
JRA-55,6234.0,0.9365908762172572,5.010072211612927
JRA-55,6235.0,0.9926005527543043,3.3516643256469587
JRA-55,6236.0,0.9623906517029199,2.5550272934840184
JRA-55,6239.0,0.9816078137088077,3.7152800121648473
JRA-55,6241.0,0.8684010395428994,8.072599852750775
JRA-55,6242.0,0.863540756057526,5.945535694544443
JRA-55,6243.0,0.829894798956103,8.308302944484042
JRA-55,6244.0,0.9338032893486206,14.019832365754064
JRA-55,6251.0,0.9506162788356771,6.2306321172501535
JRA-55,6255.0,0.9640649807289621,6.792444767902748
JRA-55,6258.0,0.9007984380432472,5.2899260986749
JRA-55,6259.0,0.9864655703431217,2.9042679327985526
JRA-55,6902.0,0.8856408003125936,9.627792804184994
JRA-55,6903.0,0.9965416344380856,2.407328400723721
MERRA-2,2101.0,0.9982685478413857,0.8836768548293232
MERRA-2,2102.0,0.9975894364793415,1.3039930986754702
MERRA-2,2103.0,0.9943749863935145,1.4864629969513548
MERRA-2,2104.0,0.994138389693623,1.254555947773818
MERRA-2,2105.0,0.9978590340763891,1.8237865387728032
MERRA-2,2106.0,0.99133932512303,2.388418710988018
MERRA-2,2107.0,0.9989583660679081,0.8205342899239245
MERRA-2,2108.0,0.9915878523659948,2.381766356981832
MERRA-2,2109.0,0.9992508233512436,0.7511415558510356
MERRA-2,2110.0,0.9857954528370126,5.048594687717618
MERRA-2,2111.0,0.9921940714123269,2.118443425101753
MERRA-2,2112.0,0.9956142967793143,1.756859294540954
MERRA-2,2113.0,0.9992441604535027,0.7123983496653007
MERRA-2,2114.0,0.9985959751305336,1.307681159636803
MERRA-2,2115.0,0.9995009583564157,0.6023103560593318
