lat,lon,model,snw_trend_pct
53.0,89.0,CanESM5_r1i1p1f1,0.2926751455296938
53.0,89.0,GFDL-CM4_r1i1p1f1,-0.03385403514182292
53.0,89.0,GFDL-ESM4_r1i1p1f1,-0.7270152339263724
53.0,89.0,IPSL-CM6A-LR_r1i1p1f1,0.010252667088727721
53.0,89.0,MIROC6_r1i1p1f1,-0.09172838243122321
53.0,89.0,MRI-ESM2-0_r1i1p1f1,0.079286118031205
53.0,89.0,NorESM2-LM_r1i1p1f1,-0.06025173795510261
53.0,91.0,ACCESS-CM2_r1i1p1f1,0.26741843516121067
53.0,91.0,ACCESS-ESM1-5_r1i1p1f1,-0.06045398173323045
53.0,91.0,BCC-CSM2-MR_r1i1p1f1,0.07821237379082503
53.0,91.0,CNRM-CM6-1_r1i1p1f2,-0.11081499503322761
53.0,91.0,CanESM5_r1i1p1f1,0.39301431547597093
53.0,91.0,GFDL-CM4_r1i1p1f1,-0.29546342733659314
53.0,91.0,GFDL-ESM4_r1i1p1f1,-0.7909587194341453
53.0,91.0,IPSL-CM6A-LR_r1i1p1f1,-0.1511785910174304
53.0,91.0,MIROC6_r1i1p1f1,-0.11658062258923835
53.0,91.0,MRI-ESM2-0_r1i1p1f1,0.3256317293692267
53.0,91.0,NorESM2-LM_r1i1p1f1,-0.1015629838024925
53.0,93.0,ACCESS-CM2_r1i1p1f1,0.1631754545374968
53.0,93.0,ACCESS-ESM1-5_r1i1p1f1,-0.07317727388236804
53.0,93.0,BCC-CSM2-MR_r1i1p1f1,0.410987901919506
53.0,93.0,CNRM-CM6-1_r1i1p1f2,-0.18757574091310822
53.0,93.0,CanESM5_r1i1p1f1,0.44725994293672827
53.0,93.0,GFDL-CM4_r1i1p1f1,0.24972251607220505
53.0,93.0,GFDL-ESM4_r1i1p1f1,-0.250414011964078
53.0,93.0,IPSL-CM6A-LR_r1i1p1f1,-0.05129608874992909
53.0,93.0,MIROC6_r1i1p1f1,0.06879949220076836
53.0,93.0,MRI-ESM2-0_r1i1p1f1,-0.027788746208243672
53.0,93.0,NorESM2-LM_r1i1p1f1,-0.210745308005735
53.0,95.0,ACCESS-CM2_r1i1p1f1,0.14156737811970396
53.0,95.0,ACCESS-ESM1-5_r1i1p1f1,0.14515072524596612
53.0,95.0,BCC-CSM2-MR_r1i1p1f1,0.39167714736011056
53.0,95.0,CNRM-CM6-1_r1i1p1f2,0.010611428409143272
53.0,95.0,CanESM5_r1i1p1f1,0.4205141535137285
53.0,95.0,GFDL-CM4_r1i1p1f1,0.18925783501227353
53.0,95.0,GFDL-ESM4_r1i1p1f1,0.12998455534215417
53.0,95.0,IPSL-CM6A-LR_r1i1p1f1,0.11357445391088324
53.0,95.0,MIROC6_r1i1p1f1,0.16978948406892885
53.0,95.0,MRI-ESM2-0_r1i1p1f1,0.022282378435931314
53.0,95.0,NorESM2-LM_r1i1p1f1,-0.12817338410393378
53.0,97.0,ACCESS-CM2_r1i1p1f1,0.3960692112933361
53.0,97.0,ACCESS-ESM1-5_r1i1p1f1,0.1319756714409306
53.0,97.0,BCC-CSM2-MR_r1i1p1f1,0.16224544019446419
53.0,97.0,CNRM-CM6-1_r1i1p1f2,-0.04277473870213588
53.0,97.0,CanESM5_r1i1p1f1,0.32638717065670375
53.0,97.0,GFDL-CM4_r1i1p1f1,0.1569216826800607
53.0,97.0,GFDL-ESM4_r1i1p1f1,0.16531651809765824
53.0,97.0,IPSL-CM6A-LR_r1i1p1f1,0.1495086259019362
53.0,97.0,MIROC6_r1i1p1f1,0.03266756579517801
53.0,97.0,MRI-ESM2-0_r1i1p1f1,-0.0026320627676474583
53.0,97.0,NorESM2-LM_r1i1p1f1,-0.12780992279867498
53.0,99.0,ACCESS-CM2_r1i1p1f1,0.4022271419075365
53.0,99.0,ACCESS-ESM1-5_r1i1p1f1,0.1367082645611858
53.0,99.0,BCC-CSM2-MR_r1i1p1f1,0.20000020416785425
53.0,99.0,CNRM-CM6-1_r1i1p1f2,-0.1847319180996714
53.0,99.0,CanESM5_r1i1p1f1,0.3153631099165269
53.0,99.0,GFDL-CM4_r1i1p1f1,-0.0022984149627971054
53.0,99.0,GFDL-ESM4_r1i1p1f1,0.36980984819217094
53.0,99.0,IPSL-CM6A-LR_r1i1p1f1,0.04373542345345826
53.0,99.0,MIROC6_r1i1p1f1,-0.09755889214686504
53.0,99.0,MRI-ESM2-0_r1i1p1f1,-0.1836381965382798
53.0,99.0,NorESM2-LM_r1i1p1f1,-0.19977549439421802
53.0,101.0,ACCESS-CM2_r1i1p1f1,-0.06856912579356629
53.0,101.0,ACCESS-ESM1-5_r1i1p1f1,-0.17665298419701717
53.0,101.0,BCC-CSM2-MR_r1i1p1f1,0.2675127570083078
53.0,101.0,CNRM-CM6-1_r1i1p1f2,-0.3029340889351389
53.0,101.0,CanESM5_r1i1p1f1,0.13520207874328244
53.0,101.0,GFDL-CM4_r1i1p1f1,-0.13263908089034612
53.0,101.0,GFDL-ESM4_r1i1p1f1,0.19385375539882313
53.0,101.0,IPSL-CM6A-LR_r1i1p1f1,-0.058515079254319015
53.0,101.0,MIROC6_r1i1p1f1,0.11163433134936726
53.0,101.0,MRI-ESM2-0_r1i1p1f1,-0.2050062213324722
53.0,101.0,NorESM2-LM_r1i1p1f1,-0.18236186866110948
53.0,103.0,ACCESS-CM2_r1i1p1f1,-0.20787138186177612
53.0,103.0,ACCESS-ESM1-5_r1i1p1f1,-0.4729034492471926
53.0,103.0,BCC-CSM2-MR_r1i1p1f1,0.17968722871238682
53.0,103.0,CNRM-CM6-1_r1i1p1f2,-0.4943942436975767
53.0,103.0,CanESM5_r1i1p1f1,0.0858683144207407
53.0,103.0,GFDL-CM4_r1i1p1f1,-0.3844764365634858
53.0,103.0,GFDL-ESM4_r1i1p1f1,-0.33463197019073554
53.0,103.0,IPSL-CM6A-LR_r1i1p1f1,-0.2056623074819135
53.0,103.0,MIROC6_r1i1p1f1,0.1289602280388101
53.0,103.0,MRI-ESM2-0_r1i1p1f1,-0.49632626585236567
53.0,103.0,NorESM2-LM_r1i1p1f1,-0.2383709637374683
53.0,105.0,ACCESS-CM2_r1i1p1f1,-0.454843049436161
53.0,105.0,ACCESS-ESM1-5_r1i1p1f1,-0.16983960515393504
53.0,105.0,BCC-CSM2-MR_r1i1p1f1,0.344637527509622
53.0,105.0,CNRM-CM6-1_r1i1p1f2,-0.37384183263719245
53.0,105.0,CanESM5_r1i1p1f1,0.21580957691881322
53.0,105.0,GFDL-CM4_r1i1p1f1,-0.29338266869949303
53.0,105.0,GFDL-ESM4_r1i1p1f1,-0.4454319578691679
53.0,105.0,IPSL-CM6A-LR_r1i1p1f1,-0.044775007580124336
53.0,105.0,MIROC6_r1i1p1f1,-0.0795889448229494
53.0,105.0,MRI-ESM2-0_r1i1p1f1,-0.5768321074382035
53.0,105.0,NorESM2-LM_r1i1p1f1,-0.07789507751482501
53.0,111.0,ACCESS-CM2_r1i1p1f1,0.7618630229098459
53.0,111.0,ACCESS-ESM1-5_r1i1p1f1,0.28994969222666517
53.0,111.0,BCC-CSM2-MR_r1i1p1f1,0.11310663553316891
53.0,111.0,CNRM-CM6-1_r1i1p1f2,-0.07243605139540087
53.0,111.0,CanESM5_r1i1p1f1,0.17274019642558794
53.0,111.0,GFDL-CM4_r1i1p1f1,0.5061947503834274
53.0,111.0,GFDL-ESM4_r1i1p1f1,0.1337942440153671
53.0,111.0,IPSL-CM6A-LR_r1i1p1f1,0.02132514660005246
53.0,111.0,MIROC6_r1i1p1f1,-0.03323786665326147
53.0,111.0,MRI-ESM2-0_r1i1p1f1,-0.2990147537407663
53.0,111.0,NorESM2-LM_r1i1p1f1,-0.12848084080891425
53.0,113.0,ACCESS-CM2_r1i1p1f1,1.1720704380162696
53.0,113.0,ACCESS-ESM1-5_r1i1p1f1,-1.0489008566893658
53.0,113.0,BCC-CSM2-MR_r1i1p1f1,0.1827098840977231
53.0,113.0,CNRM-CM6-1_r1i1p1f2,-0.3020102770802409
53.0,113.0,CanESM5_r1i1p1f1,0.03696498919953726
53.0,113.0,GFDL-CM4_r1i1p1f1,1.0798247565874326
53.0,113.0,GFDL-ESM4_r1i1p1f1,0.3335773872759561
53.0,113.0,IPSL-CM6A-LR_r1i1p1f1,-0.05700475866915058
53.0,113.0,MIROC6_r1i1p1f1,-0.028742769881875043
53.0,113.0,MRI-ESM2-0_r1i1p1f1,0.021318506894397744
53.0,113.0,NorESM2-LM_r1i1p1f1,-0.2736330361876659
53.0,115.0,ACCESS-CM2_r1i1p1f1,1.4193669371075688
53.0,115.0,ACCESS-ESM1-5_r1i1p1f1,-1.4555209846545498
53.0,115.0,BCC-CSM2-MR_r1i1p1f1,0.4383591324173763
53.0,115.0,CNRM-CM6-1_r1i1p1f2,-0.36718007368660877
53.0,115.0,CanESM5_r1i1p1f1,0.01386228717828045
53.0,115.0,GFDL-CM4_r1i1p1f1,1.4013153738295536
53.0,115.0,GFDL-ESM4_r1i1p1f1,-0.4890352702303896
53.0,115.0,IPSL-CM6A-LR_r1i1p1f1,0.5486252692409224
53.0,115.0,MIROC6_r1i1p1f1,-0.15278805719423846
53.0,115.0,MRI-ESM2-0_r1i1p1f1,0.09282085064743319
53.0,115.0,NorESM2-LM_r1i1p1f1,-0.3930094184887353
53.0,117.0,ACCESS-CM2_r1i1p1f1,0.7475077209351715
53.0,117.0,ACCESS-ESM1-5_r1i1p1f1,-1.1747813497280188
53.0,117.0,BCC-CSM2-MR_r1i1p1f1,0.9148119220264627
53.0,117.0,CNRM-CM6-1_r1i1p1f2,-0.19425789679419822
53.0,117.0,CanESM5_r1i1p1f1,0.0285457354794788
53.0,117.0,GFDL-CM4_r1i1p1f1,1.5794027439475753
53.0,117.0,GFDL-ESM4_r1i1p1f1,-0.3994767048978484
53.0,117.0,IPSL-CM6A-LR_r1i1p1f1,0.535696954130301
53.0,117.0,MIROC6_r1i1p1f1,-0.0731991724308248
53.0,117.0,MRI-ESM2-0_r1i1p1f1,-0.12106210053995554
53.0,117.0,NorESM2-LM_r1i1p1f1,-0.5052719533157272
53.0,119.0,ACCESS-CM2_r1i1p1f1,1.0449865174058595
53.0,119.0,ACCESS-ESM1-5_r1i1p1f1,-1.385898880006786
53.0,119.0,BCC-CSM2-MR_r1i1p1f1,1.0917448027099375
53.0,119.0,CNRM-CM6-1_r1i1p1f2,-0.028627926239718954
53.0,119.0,CanESM5_r1i1p1f1,0.06360430093420046
53.0,119.0,GFDL-CM4_r1i1p1f1,1.697108279097734
53.0,119.0,GFDL-ESM4_r1i1p1f1,-0.37486811323949126
53.0,119.0,IPSL-CM6A-LR_r1i1p1f1,0.5157506745796739
53.0,119.0,MIROC6_r1i1p1f1,0.10066815648013037
53.0,119.0,MRI-ESM2-0_r1i1p1f1,-0.34997231885139174
53.0,119.0,NorESM2-LM_r1i1p1f1,-0.5572058558357854
53.0,121.0,ACCESS-CM2_r1i1p1f1,0.9459641365999102
53.0,121.0,ACCESS-ESM1-5_r1i1p1f1,-1.8584310885166544
53.0,121.0,BCC-CSM2-MR_r1i1p1f1,1.04086018184937
53.0,121.0,CNRM-CM6-1_r1i1p1f2,0.10795005312293883
53.0,121.0,CanESM5_r1i1p1f1,0.21575468867925968
53.0,121.0,GFDL-CM4_r1i1p1f1,1.328720903418975
53.0,121.0,GFDL-ESM4_r1i1p1f1,-0.5719571258870195
53.0,121.0,IPSL-CM6A-LR_r1i1p1f1,0.12638890163945715
53.0,121.0,MIROC6_r1i1p1f1,-0.08135191352869327
53.0,121.0,MRI-ESM2-0_r1i1p1f1,-0.1601246450660985
53.0,121.0,NorESM2-LM_r1i1p1f1,-0.5885186172966957
53.0,123.0,ACCESS-CM2_r1i1p1f1,0.6835881305568807
53.0,123.0,ACCESS-ESM1-5_r1i1p1f1,-2.2412504668497846
53.0,123.0,BCC-CSM2-MR_r1i1p1f1,1.1651461207219367
53.0,123.0,CNRM-CM6-1_r1i1p1f2,0.23854010645591167
53.0,123.0,CanESM5_r1i1p1f1,0.2372495577142701
53.0,123.0,GFDL-CM4_r1i1p1f1,1.1764976082352783
53.0,123.0,GFDL-ESM4_r1i1p1f1,-0.12961347809642262
53.0,123.0,IPSL-CM6A-LR_r1i1p1f1,-0.26689366826669464
53.0,123.0,MIROC6_r1i1p1f1,-0.009938038038958616
53.0,123.0,MRI-ESM2-0_r1i1p1f1,-0.01439906223485582
53.0,123.0,NorESM2-LM_r1i1p1f1,-0.4513794748592987
53.0,125.0,ACCESS-CM2_r1i1p1f1,0.595386980966279
53.0,125.0,ACCESS-ESM1-5_r1i1p1f1,-1.715404341072013
53.0,125.0,BCC-CSM2-MR_r1i1p1f1,1.1661508245513539
53.0,125.0,CNRM-CM6-1_r1i1p1f2,0.6641665659182798
53.0,125.0,CanESM5_r1i1p1f1,0.27686881278585507
53.0,125.0,GFDL-CM4_r1i1p1f1,1.0549682547318586
53.0,125.0,GFDL-ESM4_r1i1p1f1,0.30165511502747033
53.0,125.0,IPSL-CM6A-LR_r1i1p1f1,-0.7521746347420685
53.0,125.0,MIROC6_r1i1p1f1,0.3200624341359875
53.0,125.0,MRI-ESM2-0_r1i1p1f1,-0.009478903417514884
53.0,125.0,NorESM2-LM_r1i1p1f1,-0.29647015032361523
53.0,127.0,ACCESS-CM2_r1i1p1f1,0.22425025458120132
53.0,127.0,ACCESS-ESM1-5_r1i1p1f1,-1.0341162544121885
53.0,127.0,BCC-CSM2-MR_r1i1p1f1,0.5330210054145407
53.0,127.0,CNRM-CM6-1_r1i1p1f2,0.7347292823113708
53.0,127.0,CanESM5_r1i1p1f1,0.1693923350766403
53.0,127.0,GFDL-CM4_r1i1p1f1,1.3918800948355958
53.0,127.0,GFDL-ESM4_r1i1p1f1,0.4948739987252391
53.0,127.0,IPSL-CM6A-LR_r1i1p1f1,-0.9872357835535297
53.0,127.0,MIROC6_r1i1p1f1,0.5331246799550883
53.0,127.0,MRI-ESM2-0_r1i1p1f1,0.008757663133700059
53.0,127.0,NorESM2-LM_r1i1p1f1,-1.0358268797302985
53.0,129.0,ACCESS-CM2_r1i1p1f1,0.026151803688698003
53.0,129.0,ACCESS-ESM1-5_r1i1p1f1,-0.5604123083142521
53.0,129.0,BCC-CSM2-MR_r1i1p1f1,0.41502792865644494
53.0,129.0,CNRM-CM6-1_r1i1p1f2,0.42861305963780183
53.0,129.0,CanESM5_r1i1p1f1,0.3268591189574223
53.0,129.0,GFDL-CM4_r1i1p1f1,1.3222611277171001
53.0,129.0,GFDL-ESM4_r1i1p1f1,0.45890841184799747
53.0,129.0,IPSL-CM6A-LR_r1i1p1f1,-0.7713787071475484
53.0,129.0,MIROC6_r1i1p1f1,0.9231456063945929
53.0,129.0,MRI-ESM2-0_r1i1p1f1,0.06337391252783946
53.0,129.0,NorESM2-LM_r1i1p1f1,-0.8415964754468064
53.0,131.0,ACCESS-CM2_r1i1p1f1,-0.5100769205884451
53.0,131.0,ACCESS-ESM1-5_r1i1p1f1,-0.11856128057204537
53.0,131.0,BCC-CSM2-MR_r1i1p1f1,-0.09781492855892626
53.0,131.0,CNRM-CM6-1_r1i1p1f2,0.37013020224232046
53.0,131.0,CanESM5_r1i1p1f1,0.08087652841103035
53.0,131.0,GFDL-CM4_r1i1p1f1,0.9056073037346709
53.0,131.0,GFDL-ESM4_r1i1p1f1,0.13059756935584496
53.0,131.0,IPSL-CM6A-LR_r1i1p1f1,-0.4495843573254505
53.0,131.0,MIROC6_r1i1p1f1,1.2154418442730728
53.0,131.0,MRI-ESM2-0_r1i1p1f1,-0.15901564136232788
53.0,131.0,NorESM2-LM_r1i1p1f1,-0.5914295011380869
53.0,133.0,ACCESS-CM2_r1i1p1f1,-0.47964817186142955
53.0,133.0,ACCESS-ESM1-5_r1i1p1f1,0.30405718488344025
53.0,133.0,BCC-CSM2-MR_r1i1p1f1,-0.2933986698281827
53.0,133.0,CNRM-CM6-1_r1i1p1f2,0.42107955557986637
53.0,133.0,CanESM5_r1i1p1f1,0.055579203659078244
53.0,133.0,GFDL-CM4_r1i1p1f1,0.37971344100294036
53.0,133.0,GFDL-ESM4_r1i1p1f1,-0.12632690318947062
53.0,133.0,IPSL-CM6A-LR_r1i1p1f1,-0.033629852445464785
53.0,133.0,MIROC6_r1i1p1f1,1.0071195514019782
53.0,133.0,MRI-ESM2-0_r1i1p1f1,0.21327281269802653
53.0,133.0,NorESM2-LM_r1i1p1f1,-0.5763133681470319
53.0,135.0,ACCESS-CM2_r1i1p1f1,-0.26798922019267274
53.0,135.0,ACCESS-ESM1-5_r1i1p1f1,-0.04981456958613593
53.0,135.0,BCC-CSM2-MR_r1i1p1f1,-0.4371624173932947
53.0,135.0,CNRM-CM6-1_r1i1p1f2,0.49582363217344066
53.0,135.0,CanESM5_r1i1p1f1,-0.11186566723283278
53.0,135.0,GFDL-CM4_r1i1p1f1,0.45027019717281397
53.0,135.0,GFDL-ESM4_r1i1p1f1,0.11446390296558409
53.0,135.0,IPSL-CM6A-LR_r1i1p1f1,0.33859040824770925
53.0,135.0,MIROC6_r1i1p1f1,0.5699473213227785
53.0,135.0,MRI-ESM2-0_r1i1p1f1,0.5777666276824693
53.0,135.0,NorESM2-LM_r1i1p1f1,-1.2479664192718436
53.0,137.0,ACCESS-CM2_r1i1p1f1,-0.32440252118717483
53.0,137.0,ACCESS-ESM1-5_r1i1p1f1,-0.18300928812024678
53.0,137.0,BCC-CSM2-MR_r1i1p1f1,-0.390326264278948
53.0,137.0,CNRM-CM6-1_r1i1p1f2,0.5077715628633249
53.0,137.0,CanESM5_r1i1p1f1,-0.22245309060652907
53.0,137.0,GFDL-CM4_r1i1p1f1,0.5975906804044057
53.0,137.0,GFDL-ESM4_r1i1p1f1,-0.1374215212849888
53.0,137.0,IPSL-CM6A-LR_r1i1p1f1,0.553381835694126
53.0,137.0,MIROC6_r1i1p1f1,0.11072281021462531
53.0,137.0,MRI-ESM2-0_r1i1p1f1,0.3956581782512831
53.0,137.0,NorESM2-LM_r1i1p1f1,-1.0637862707033745
53.0,139.0,ACCESS-CM2_r1i1p1f1,-0.21266098053658328
53.0,139.0,ACCESS-ESM1-5_r1i1p1f1,-0.7641415105994004
53.0,139.0,BCC-CSM2-MR_r1i1p1f1,-0.3394583990897797
53.0,139.0,CNRM-CM6-1_r1i1p1f2,0.7523000408175664
53.0,139.0,CanESM5_r1i1p1f1,-0.4794351110673671
53.0,139.0,GFDL-CM4_r1i1p1f1,0.31324546003428416
53.0,139.0,GFDL-ESM4_r1i1p1f1,-0.06652564458546315
53.0,139.0,IPSL-CM6A-LR_r1i1p1f1,0.1397162646415531
53.0,139.0,MIROC6_r1i1p1f1,-0.1501361286506323
53.0,139.0,MRI-ESM2-0_r1i1p1f1,0.43439881554869564
53.0,139.0,NorESM2-LM_r1i1p1f1,-1.095732713487892
53.0,157.0,ACCESS-CM2_r1i1p1f1,0.24203954005943973
53.0,157.0,ACCESS-ESM1-5_r1i1p1f1,-0.5142402582191095
53.0,157.0,BCC-CSM2-MR_r1i1p1f1,0.11992411312501132
53.0,157.0,CNRM-CM6-1_r1i1p1f2,0.04146965449524996
53.0,157.0,CanESM5_r1i1p1f1,-0.2887807764197603
53.0,157.0,GFDL-CM4_r1i1p1f1,-0.3934740474462402
53.0,157.0,GFDL-ESM4_r1i1p1f1,-0.795125231697556
53.0,157.0,IPSL-CM6A-LR_r1i1p1f1,-0.3032128393860215
53.0,157.0,MIROC6_r1i1p1f1,-0.19219318098930316
53.0,157.0,MRI-ESM2-0_r1i1p1f1,-0.43967897596382177
53.0,157.0,NorESM2-LM_r1i1p1f1,-0.22809511838281757
55.0,-129.0,ACCESS-CM2_r1i1p1f1,0.4284616075406231
55.0,-129.0,ACCESS-ESM1-5_r1i1p1f1,-0.6250109910007862
55.0,-129.0,BCC-CSM2-MR_r1i1p1f1,-1.548952851550388
55.0,-129.0,CNRM-CM6-1_r1i1p1f2,-1.251626592020818
55.0,-129.0,CanESM5_r1i1p1f1,-0.8221482298322503
55.0,-129.0,GFDL-CM4_r1i1p1f1,-0.4030021029375343
55.0,-129.0,GFDL-ESM4_r1i1p1f1,-0.5114182812267182
55.0,-129.0,IPSL-CM6A-LR_r1i1p1f1,-0.5193999315595839
55.0,-129.0,MIROC6_r1i1p1f1,-0.10323464745924066
55.0,-129.0,MRI-ESM2-0_r1i1p1f1,-1.2108758773920574
55.0,-129.0,NorESM2-LM_r1i1p1f1,-0.6821822502136233
55.0,-127.0,ACCESS-CM2_r1i1p1f1,0.5143818809818644
55.0,-127.0,ACCESS-ESM1-5_r1i1p1f1,-0.5027870489383462
55.0,-127.0,BCC-CSM2-MR_r1i1p1f1,-0.7708322027567311
55.0,-127.0,CNRM-CM6-1_r1i1p1f2,-0.6658728676086891
55.0,-127.0,CanESM5_r1i1p1f1,-0.5273378363411131
55.0,-127.0,GFDL-CM4_r1i1p1f1,-0.3665541326445761
55.0,-127.0,GFDL-ESM4_r1i1p1f1,-0.6517833018942744
55.0,-127.0,IPSL-CM6A-LR_r1i1p1f1,-0.5090400975897074
55.0,-127.0,MIROC6_r1i1p1f1,-0.12606328847450257
55.0,-127.0,MRI-ESM2-0_r1i1p1f1,-0.7855552907358805
55.0,-127.0,NorESM2-LM_r1i1p1f1,-0.484727657051506
55.0,-125.0,ACCESS-CM2_r1i1p1f1,0.4626874428009265
55.0,-125.0,ACCESS-ESM1-5_r1i1p1f1,-0.5253741912205284
55.0,-125.0,BCC-CSM2-MR_r1i1p1f1,-0.6601625236861248
55.0,-125.0,CNRM-CM6-1_r1i1p1f2,-0.7864648826240045
55.0,-125.0,CanESM5_r1i1p1f1,-0.4266441592828054
55.0,-125.0,GFDL-CM4_r1i1p1f1,0.002365774771321361
55.0,-125.0,GFDL-ESM4_r1i1p1f1,-0.5472723751284053
55.0,-125.0,IPSL-CM6A-LR_r1i1p1f1,-0.5621756754483471
55.0,-125.0,MIROC6_r1i1p1f1,-0.007193744402036779
55.0,-125.0,MRI-ESM2-0_r1i1p1f1,-1.0080535405719662
55.0,-125.0,NorESM2-LM_r1i1p1f1,-0.45521879720037794
55.0,-123.0,ACCESS-CM2_r1i1p1f1,0.36696941487152374
55.0,-123.0,ACCESS-ESM1-5_r1i1p1f1,-0.6598228368408469
55.0,-123.0,BCC-CSM2-MR_r1i1p1f1,-0.5796341793975998
55.0,-123.0,CNRM-CM6-1_r1i1p1f2,-0.8823012400349803
55.0,-123.0,CanESM5_r1i1p1f1,-0.45485018340234423
55.0,-123.0,GFDL-CM4_r1i1p1f1,0.08555854492573567
55.0,-123.0,GFDL-ESM4_r1i1p1f1,-0.271899931758935
55.0,-123.0,IPSL-CM6A-LR_r1i1p1f1,-0.5984302910502951
55.0,-123.0,MIROC6_r1i1p1f1,-0.1825524829894878
55.0,-123.0,MRI-ESM2-0_r1i1p1f1,-0.975429781238931
55.0,-123.0,NorESM2-LM_r1i1p1f1,-0.42051836754896454
55.0,-121.0,ACCESS-CM2_r1i1p1f1,0.26770158205393785
55.0,-121.0,ACCESS-ESM1-5_r1i1p1f1,-0.7911597218530907
55.0,-121.0,BCC-CSM2-MR_r1i1p1f1,-0.7170861857189904
55.0,-121.0,CNRM-CM6-1_r1i1p1f2,-0.5794746543023152
55.0,-121.0,CanESM5_r1i1p1f1,-0.7873773212889664
55.0,-121.0,GFDL-CM4_r1i1p1f1,0.0893401444487507
55.0,-121.0,GFDL-ESM4_r1i1p1f1,-0.2945709069121572
55.0,-121.0,IPSL-CM6A-LR_r1i1p1f1,-0.9625588608877068
55.0,-121.0,MIROC6_r1i1p1f1,-0.4531124881398349
55.0,-121.0,MRI-ESM2-0_r1i1p1f1,-1.1844679188945226
55.0,-121.0,NorESM2-LM_r1i1p1f1,-0.5228385885040868
55.0,-119.0,ACCESS-CM2_r1i1p1f1,0.15231548653096832
55.0,-119.0,ACCESS-ESM1-5_r1i1p1f1,-1.6846243709912092
55.0,-119.0,BCC-CSM2-MR_r1i1p1f1,-0.8587476926881401
55.0,-119.0,CNRM-CM6-1_r1i1p1f2,-0.08270538790771326
55.0,-119.0,CanESM5_r1i1p1f1,-0.9771392425597633
55.0,-119.0,GFDL-CM4_r1i1p1f1,0.39431320152293525
55.0,-119.0,GFDL-ESM4_r1i1p1f1,-0.20519304216548145
55.0,-119.0,IPSL-CM6A-LR_r1i1p1f1,-1.2765578550692074
55.0,-119.0,MIROC6_r1i1p1f1,-0.5220945405773039
55.0,-119.0,MRI-ESM2-0_r1i1p1f1,-0.8405448316271519
55.0,-119.0,NorESM2-LM_r1i1p1f1,-0.5231198584582317
55.0,-117.0,ACCESS-CM2_r1i1p1f1,0.41841780570754616
55.0,-117.0,ACCESS-ESM1-5_r1i1p1f1,-1.9456774716619238
55.0,-117.0,BCC-CSM2-MR_r1i1p1f1,-1.1670657745249817
55.0,-117.0,CNRM-CM6-1_r1i1p1f2,0.17889436662089805
55.0,-117.0,CanESM5_r1i1p1f1,-0.9485736711449707
55.0,-117.0,GFDL-CM4_r1i1p1f1,0.33678755651838005
55.0,-117.0,GFDL-ESM4_r1i1p1f1,-0.31582387411110363
55.0,-117.0,IPSL-CM6A-LR_r1i1p1f1,-1.1459158142964079
55.0,-117.0,MIROC6_r1i1p1f1,-0.15811210863350295
55.0,-117.0,MRI-ESM2-0_r1i1p1f1,-1.62987943121923
55.0,-117.0,NorESM2-LM_r1i1p1f1,-0.6604470449578164
55.0,-115.0,ACCESS-CM2_r1i1p1f1,-0.08303257144076352
55.0,-115.0,ACCESS-ESM1-5_r1i1p1f1,-1.4785622308890765
55.0,-115.0,BCC-CSM2-MR_r1i1p1f1,-0.6847312100704966
55.0,-115.0,CNRM-CM6-1_r1i1p1f2,-0.1773195035782185
55.0,-115.0,CanESM5_r1i1p1f1,-0.7012968703307593
55.0,-115.0,GFDL-CM4_r1i1p1f1,0.47911229301957675
55.0,-115.0,GFDL-ESM4_r1i1p1f1,-0.6597410652485834
55.0,-115.0,IPSL-CM6A-LR_r1i1p1f1,-1.055847242317402
55.0,-115.0,MIROC6_r1i1p1f1,0.24366384679778724
55.0,-115.0,MRI-ESM2-0_r1i1p1f1,-1.6572946950535652
55.0,-115.0,NorESM2-LM_r1i1p1f1,-1.0375160076932066
55.0,-113.0,ACCESS-CM2_r1i1p1f1,-0.5304561660468208
55.0,-113.0,ACCESS-ESM1-5_r1i1p1f1,-1.0063928343132302
55.0,-113.0,BCC-CSM2-MR_r1i1p1f1,-0.9623726434064478
55.0,-113.0,CNRM-CM6-1_r1i1p1f2,-0.10660145899442255
55.0,-113.0,CanESM5_r1i1p1f1,-0.49036625350091906
55.0,-113.0,GFDL-CM4_r1i1p1f1,0.24641555804816007
55.0,-113.0,GFDL-ESM4_r1i1p1f1,-0.7949433630319627
55.0,-113.0,IPSL-CM6A-LR_r1i1p1f1,-1.1176361560197778
55.0,-113.0,MIROC6_r1i1p1f1,0.07270068291575182
55.0,-113.0,MRI-ESM2-0_r1i1p1f1,-1.3445890648099879
55.0,-113.0,NorESM2-LM_r1i1p1f1,-1.016304734637996
55.0,-111.0,ACCESS-CM2_r1i1p1f1,-0.32605662592198875
55.0,-111.0,ACCESS-ESM1-5_r1i1p1f1,-1.2576695669517088
55.0,-111.0,BCC-CSM2-MR_r1i1p1f1,-0.8156713048385985
55.0,-111.0,CNRM-CM6-1_r1i1p1f2,-0.0439106400168357
55.0,-111.0,CanESM5_r1i1p1f1,-0.3450302444536511
55.0,-111.0,GFDL-CM4_r1i1p1f1,-0.5583065773437338
55.0,-111.0,GFDL-ESM4_r1i1p1f1,-0.8403477066177161
55.0,-111.0,IPSL-CM6A-LR_r1i1p1f1,-1.2088097279865142
55.0,-111.0,MIROC6_r1i1p1f1,-0.07020384672862713
