swe_product,MRBID,swe_trend
Snow-CCI,6223.0,-9.070391959820228
Snow-CCI,6224.0,-16.645259002336637
Snow-CCI,6227.0,2.1141950133950336
Snow-CCI,6229.0,-14.955134958293952
Snow-CCI,6232.0,-12.713220702722646
Snow-CCI,6234.0,-10.686565797888933
Snow-CCI,6235.0,-12.02415626708496
Snow-CCI,6236.0,-3.709111604727484
Snow-CCI,6239.0,-2.8482387949214494
Snow-CCI,6241.0,-0.049007890009394456
Snow-CCI,6242.0,-4.0102703024339865
Snow-CCI,6243.0,-5.848885228570489
Snow-CCI,6244.0,-18.07532645023984
Snow-CCI,6251.0,-12.55438581230723
Snow-CCI,6255.0,3.674479667206958
Snow-CCI,6258.0,-15.844616707521899
Snow-CCI,6259.0,-8.384101140987298
Snow-CCI,6902.0,-12.753741054513338
Snow-CCI,6903.0,-2.1115955816829017
TerraClimate,2101.0,7.5755887885166215
TerraClimate,2102.0,-2.3859680747840497
TerraClimate,2103.0,4.510423727916734
TerraClimate,2104.0,0.28631380145501695
TerraClimate,2105.0,3.7756989993126293
TerraClimate,2106.0,3.258529699331574
TerraClimate,2107.0,3.823475328246693
TerraClimate,2108.0,3.1734017669899797
TerraClimate,2109.0,-1.3054639318381598
TerraClimate,2110.0,1.768506639023222
TerraClimate,2111.0,4.984262973737401
TerraClimate,2112.0,-0.8636355970700454
TerraClimate,2113.0,2.8312931275998032
TerraClimate,2114.0,0.6085894567053456
TerraClimate,2115.0,1.2325731941255185
TerraClimate,2116.0,1.1331890365158896
TerraClimate,2117.0,1.9028240407886836
TerraClimate,2302.0,4.602725828560752
TerraClimate,2306.0,5.448580214190706
TerraClimate,2309.0,3.0125829806965245
TerraClimate,2310.0,-8.90567485804466
TerraClimate,2319.0,-5.804239895951476
TerraClimate,2320.0,-18.589786589933137
TerraClimate,2401.0,2.8092719220781084
TerraClimate,2402.0,5.234833342697408
TerraClimate,2404.0,-6.644995067500698
TerraClimate,2413.0,6.319173842046159
TerraClimate,2415.0,-14.100567508651393
TerraClimate,2417.0,-11.007523738266366
TerraClimate,2418.0,-13.649914097398975
TerraClimate,2421.0,-1.8955517675399514
TerraClimate,2423.0,-14.854123275279024
TerraClimate,2427.0,-13.298958772005971
TerraClimate,2429.0,-16.403587354601193
TerraClimate,2430.0,3.858772807527249
TerraClimate,2432.0,-5.258845413673156
TerraClimate,2433.0,-0.4722914928903898
TerraClimate,2434.0,-0.8591231942386571
TerraClimate,2436.0,-21.258304715042684
TerraClimate,2901.0,-8.321601196847638
TerraClimate,2902.0,3.475464268985179
TerraClimate,2903.0,-26.80450288912252
TerraClimate,2905.0,-15.909576022511752
TerraClimate,2906.0,-6.707255239945834
TerraClimate,2909.0,0.7882848533913794
TerraClimate,2910.0,0.8368426467077965
TerraClimate,2911.0,-31.160128967433227
TerraClimate,2912.0,-9.625415782030451
TerraClimate,2913.0,-11.077501187314681
TerraClimate,2914.0,9.655251226898356
TerraClimate,2915.0,-6.632210072995222
TerraClimate,2916.0,2.967281606913291
TerraClimate,2917.0,-3.8252274340466697
TerraClimate,2918.0,1.661956069537339
TerraClimate,2919.0,-2.376354253970082
TerraClimate,2920.0,-15.704849696901709
TerraClimate,4101.0,2.697562689322973
TerraClimate,4102.0,-1.7095861660370089
TerraClimate,4103.0,-3.945284310136887
TerraClimate,4104.0,1.5735145376223807
TerraClimate,4105.0,-0.3897715232467933
TerraClimate,4106.0,-4.575645373933575
TerraClimate,4107.0,-9.183740789552665
TerraClimate,4108.0,-9.767157365152354
TerraClimate,4109.0,-0.10290696830514584
TerraClimate,4110.0,11.789816520642859
TerraClimate,4111.0,-1.1096717294290444
TerraClimate,4112.0,1.316810145719789
TerraClimate,4113.0,2.165383531147922
TerraClimate,4114.0,-1.9905746536080053
TerraClimate,4115.0,-5.715547707325813
TerraClimate,4116.0,-7.748432777486763
TerraClimate,4117.0,0.38063907878679154
TerraClimate,4118.0,-0.7088838541368281
TerraClimate,4119.0,-2.1455554904531304
TerraClimate,4120.0,-1.0254900041695347
TerraClimate,4121.0,5.139089463849468
TerraClimate,4122.0,-1.847230645810759
TerraClimate,4123.0,2.3104894512958674
TerraClimate,4124.0,3.3833488626787145
TerraClimate,4125.0,3.234345629398838
TerraClimate,4126.0,6.522950207553099
TerraClimate,4127.0,2.2449887870921796
TerraClimate,4128.0,-0.4288939094090245
TerraClimate,4129.0,1.2972150850504145
TerraClimate,4130.0,-4.408862425611835
TerraClimate,4131.0,0.4886305125722985
TerraClimate,4132.0,-0.17142046465192481
TerraClimate,4133.0,-0.49257754298798445
TerraClimate,4134.0,0.26204077072108917
TerraClimate,4207.0,-9.027244120685978
TerraClimate,4210.0,4.516763130658389
TerraClimate,4211.0,4.111502959955883
TerraClimate,4214.0,5.6565211174386
TerraClimate,4216.0,-6.505364197729171
TerraClimate,4217.0,-4.678518441285115
TerraClimate,4218.0,3.380355850669876
TerraClimate,4219.0,1.9462674541728886
TerraClimate,4222.0,-8.127449547684032
TerraClimate,4229.0,4.188634961407894
TerraClimate,4231.0,-9.494489366349216
TerraClimate,4234.0,-2.137790243443457
TerraClimate,4236.0,3.2390866244573124
TerraClimate,4238.0,2.216390600158318
TerraClimate,4245.0,2.8967927495081716
TerraClimate,4401.0,-5.2930897466207245
TerraClimate,4405.0,-5.864829207090547
TerraClimate,4406.0,1.3258060312318136
TerraClimate,4408.0,-1.7122495211895274
TerraClimate,4410.0,2.570251349313142
TerraClimate,4413.0,-4.383928869256562
TerraClimate,4414.0,-2.2321555389741206
TerraClimate,4416.0,-5.341444601100122
TerraClimate,4418.0,-2.7011334635865327
TerraClimate,4420.0,-3.199469565273257
TerraClimate,4421.0,-7.961318795268771
TerraClimate,4423.0,-9.983054270073085
TerraClimate,4426.0,3.0797989012207303
TerraClimate,4427.0,-3.0438749988710967
TerraClimate,4428.0,-3.5394720764962493
TerraClimate,4430.0,-2.649654240162294
TerraClimate,4431.0,-2.873808702998781
TerraClimate,4435.0,0.0773951421447892
TerraClimate,4901.0,-9.180217083614272
TerraClimate,6102.0,3.3855885418802774
TerraClimate,6103.0,3.38583947806882
TerraClimate,6105.0,1.1483704249249165
TerraClimate,6106.0,2.1595920727017055
TerraClimate,6107.0,0.9642693474562549
TerraClimate,6108.0,1.0402850349850579
TerraClimate,6109.0,0.5219770061787792
TerraClimate,6111.0,2.209871060438167
TerraClimate,6112.0,2.5359546648579054
TerraClimate,6113.0,2.3194143136591103
TerraClimate,6114.0,3.3222400855234233
TerraClimate,6201.0,-2.2145972278487025
TerraClimate,6202.0,-12.516208295138444
TerraClimate,6204.0,-19.60735686981844
TerraClimate,6205.0,-12.848168628493486
TerraClimate,6206.0,-15.216230701054949
TerraClimate,6209.0,-0.7237785307553287
TerraClimate,6210.0,-12.858455525686528
TerraClimate,6212.0,-10.244939164281947
TerraClimate,6213.0,-2.8565552447331903
TerraClimate,6214.0,-14.116094058769004
TerraClimate,6218.0,2.6569838489792734
TerraClimate,6219.0,1.4778826430782812
TerraClimate,6220.0,2.188271662659907
TerraClimate,6221.0,-15.45113463748927
TerraClimate,6222.0,-9.627293675499457
TerraClimate,6223.0,-8.986520292917794
TerraClimate,6224.0,-4.2252009412240055
TerraClimate,6227.0,2.628952278090707
TerraClimate,6229.0,-23.97787609477419
TerraClimate,6232.0,-14.995864128864913
TerraClimate,6234.0,-15.465368970232948
TerraClimate,6235.0,-4.134869639827717
TerraClimate,6236.0,-4.857063567029893
TerraClimate,6239.0,2.7753857907814883
TerraClimate,6241.0,-6.307434410819343
TerraClimate,6242.0,-9.98755531116072
TerraClimate,6243.0,-6.653152261433173
TerraClimate,6244.0,-12.72156023567755
TerraClimate,6251.0,-21.149037464799616
TerraClimate,6255.0,2.7395321657730567
TerraClimate,6258.0,-14.64637660865634
TerraClimate,6259.0,-9.922448937266305
TerraClimate,6902.0,-13.217839223752819
TerraClimate,6903.0,-2.1497272109172836
