product,lat,lon,swe_trend_pct
Ens. Mean,43.0,-115.0,-0.37073644437583947
Ens. Mean,43.0,-113.0,-0.37880746655940706
Ens. Mean,43.0,-111.0,-0.17191409246747988
Ens. Mean,43.0,-109.0,-0.48507281684687265
Ens. Mean,43.0,-107.0,0.31794844973054626
Ens. Mean,43.0,-105.0,-0.17655572157141072
Ens. Mean,43.0,-103.0,-0.8417463301546098
Ens. Mean,43.0,-101.0,-1.1791908985582886
Ens. Mean,43.0,-99.0,-0.6202615816744752
Ens. Mean,43.0,-97.0,-0.006747869545841037
Ens. Mean,43.0,-95.0,0.1675888080976698
Ens. Mean,43.0,-93.0,0.19233576475402886
Ens. Mean,43.0,-91.0,0.46500638123501153
Ens. Mean,43.0,-89.0,0.5558510722126199
Ens. Mean,43.0,-85.0,0.14004880583920828
Ens. Mean,43.0,-75.0,0.015391057297901467
Ens. Mean,43.0,-73.0,-0.05969895212310374
Ens. Mean,43.0,1.0,0.10096517943960252
Ens. Mean,43.0,21.0,-0.6038828823098961
Ens. Mean,43.0,23.0,-0.46334515002361076
Ens. Mean,43.0,25.0,-0.7717149203371709
Ens. Mean,43.0,27.0,-1.3082932562333307
Ens. Mean,43.0,43.0,-1.2137419005571755
Ens. Mean,43.0,45.0,-1.422101893968883
Ens. Mean,43.0,55.0,-1.7243326936768508
Ens. Mean,43.0,57.0,-1.53036832786173
Ens. Mean,43.0,59.0,-2.303597534620011
Ens. Mean,43.0,61.0,-0.8898695003938921
Ens. Mean,43.0,63.0,-0.7156975988261669
Ens. Mean,43.0,65.0,-0.9687419677483783
Ens. Mean,43.0,67.0,-0.8783382892287014
Ens. Mean,43.0,69.0,-0.9362714276056252
Ens. Mean,43.0,71.0,-0.38121367028325576
Ens. Mean,43.0,73.0,0.06770812711832123
Ens. Mean,43.0,75.0,0.0353709750274235
Ens. Mean,43.0,79.0,-0.13438382397395213
Ens. Mean,43.0,81.0,0.47172327612202397
Ens. Mean,43.0,83.0,0.16999543879762646
Ens. Mean,43.0,85.0,0.011189708675857068
Ens. Mean,43.0,87.0,-0.2311647421751756
Ens. Mean,43.0,89.0,0.8187604431831247
Ens. Mean,43.0,91.0,0.07441014629894452
Ens. Mean,43.0,93.0,-0.05720630372183435
Ens. Mean,43.0,95.0,-0.10650439051751999
