model,lat,lon,fr_orig,fr_recon
GFDL-CM4_r1i1p1f1,49.0,137.0,2.5538753205141274,-5.78817751196434
GFDL-CM4_r1i1p1f1,49.0,139.0,2.634353582688157,-0.8020369477418816
GFDL-CM4_r1i1p1f1,51.0,-127.0,-2.4731978495559717,8.56120933025502
GFDL-CM4_r1i1p1f1,51.0,-125.0,-3.9007659468402416,-3.254348429405312
GFDL-CM4_r1i1p1f1,51.0,-123.0,-4.674597195710369,-4.755730233781101
GFDL-CM4_r1i1p1f1,51.0,-121.0,-2.1918987802424033,-5.464917029234142
GFDL-CM4_r1i1p1f1,51.0,-119.0,-2.867559503007258,-3.8468792851252287
GFDL-CM4_r1i1p1f1,51.0,-117.0,-0.6438194062229956,0.30704228205532347
GFDL-CM4_r1i1p1f1,51.0,-115.0,1.1655638035432714,-2.5909768589587667
GFDL-CM4_r1i1p1f1,51.0,-113.0,1.4553335276128312,4.451696103207442
GFDL-CM4_r1i1p1f1,51.0,-111.0,1.3563908328814767,9.394774567358784
GFDL-CM4_r1i1p1f1,51.0,-109.0,1.5016142650426603,11.56326135864743
GFDL-CM4_r1i1p1f1,51.0,-107.0,-1.170359361357115,4.120706723391175
GFDL-CM4_r1i1p1f1,51.0,-105.0,-3.731547950977969,1.8076015706820143
GFDL-CM4_r1i1p1f1,51.0,-103.0,-3.4757293508151967,-1.236630271390644
GFDL-CM4_r1i1p1f1,51.0,-101.0,-6.180161207795804,-2.8590137084260996
GFDL-CM4_r1i1p1f1,51.0,-99.0,-1.7031657426879325,-0.6138675159603877
GFDL-CM4_r1i1p1f1,51.0,-95.0,4.5163501252688,4.300278694018466
GFDL-CM4_r1i1p1f1,51.0,-93.0,4.351726654877513,5.797721091593822
GFDL-CM4_r1i1p1f1,51.0,-91.0,2.6461277008398185,2.9740440875073544
GFDL-CM4_r1i1p1f1,51.0,-89.0,4.2755207198928105,4.786691087021746
GFDL-CM4_r1i1p1f1,51.0,-87.0,4.524127893923184,-3.962281753478755
GFDL-CM4_r1i1p1f1,51.0,-85.0,2.4879957272083075,-5.0788068716294745
GFDL-CM4_r1i1p1f1,51.0,-83.0,2.4221833004281934,-4.949220323398701
GFDL-CM4_r1i1p1f1,51.0,-81.0,-0.07124608077862649,-6.216026900040735
GFDL-CM4_r1i1p1f1,51.0,-77.0,-0.8612633307192923,-5.704517110524875
GFDL-CM4_r1i1p1f1,51.0,-75.0,0.23382173350899027,-7.239216937570851
GFDL-CM4_r1i1p1f1,51.0,-73.0,-0.3841831661177607,-5.634739402566799
GFDL-CM4_r1i1p1f1,51.0,-71.0,-1.688562914186487,-3.4792108452631982
GFDL-CM4_r1i1p1f1,51.0,-69.0,-1.8477255276411182,-2.2334569846621677
GFDL-CM4_r1i1p1f1,51.0,-67.0,-1.7385278013899073,-1.989625853626811
GFDL-CM4_r1i1p1f1,51.0,-65.0,-3.1974381785600876,-0.349198524195359
GFDL-CM4_r1i1p1f1,51.0,-63.0,-6.066396131438308,-3.3893316358726726
GFDL-CM4_r1i1p1f1,51.0,-61.0,-6.348693460952184,-2.922619049243936
GFDL-CM4_r1i1p1f1,51.0,5.0,-1.6737782225497384,1.2399982304538977
GFDL-CM4_r1i1p1f1,51.0,7.0,-1.1458153217944818,0.792660797276378
GFDL-CM4_r1i1p1f1,51.0,9.0,-3.251087152651116,-9.689294267324755
GFDL-CM4_r1i1p1f1,51.0,11.0,-10.42574463840928,-6.108432325711522
GFDL-CM4_r1i1p1f1,51.0,13.0,-7.378596546771677,-7.179004211172229
GFDL-CM4_r1i1p1f1,51.0,15.0,-6.518158322434359,-5.749927172095834
GFDL-CM4_r1i1p1f1,51.0,17.0,-5.185365459101097,-10.019675333575874
GFDL-CM4_r1i1p1f1,51.0,19.0,-7.56718070872593,-11.037795369988336
GFDL-CM4_r1i1p1f1,51.0,21.0,-8.655227188954939,-11.84136026834738
GFDL-CM4_r1i1p1f1,51.0,23.0,-5.444494566336318,-7.705776806104833
GFDL-CM4_r1i1p1f1,51.0,25.0,-3.7099533612209203,-3.6983786761144484
GFDL-CM4_r1i1p1f1,51.0,27.0,-4.914234888609044,-6.888344813096812
GFDL-CM4_r1i1p1f1,51.0,29.0,-8.231564898993366,-10.497646865254737
GFDL-CM4_r1i1p1f1,51.0,31.0,-14.559312664604668,-12.400980962355971
GFDL-CM4_r1i1p1f1,51.0,33.0,-21.80226450224639,-17.47269276444277
GFDL-CM4_r1i1p1f1,51.0,35.0,-25.92351978643308,-21.595508880974958
GFDL-CM4_r1i1p1f1,51.0,37.0,-23.298669273941353,-15.71757333826563
GFDL-CM4_r1i1p1f1,51.0,39.0,-20.137871244210853,-11.683240543980926
GFDL-CM4_r1i1p1f1,51.0,41.0,-19.099069675282685,-10.924524322944029
GFDL-CM4_r1i1p1f1,51.0,43.0,-21.62475963042383,-12.777490481545481
GFDL-CM4_r1i1p1f1,51.0,45.0,-23.034809604190887,-14.40434807895025
GFDL-CM4_r1i1p1f1,51.0,47.0,-19.252168111955584,-15.938531345782067
GFDL-CM4_r1i1p1f1,51.0,49.0,-20.84594716068911,-13.476394389389071
GFDL-CM4_r1i1p1f1,51.0,51.0,-17.305708653355676,-19.712614774122194
GFDL-CM4_r1i1p1f1,51.0,53.0,-19.37707415113716,-17.31724620697618
GFDL-CM4_r1i1p1f1,51.0,55.0,-20.52777502980427,-19.314699564151596
GFDL-CM4_r1i1p1f1,51.0,57.0,-15.144543540114498,-12.338120789492487
GFDL-CM4_r1i1p1f1,51.0,59.0,-13.352056243359472,-13.047026992846305
GFDL-CM4_r1i1p1f1,51.0,61.0,-13.363924579190762,-15.712660185478574
GFDL-CM4_r1i1p1f1,51.0,63.0,-12.151090314074821,-14.284636839162609
GFDL-CM4_r1i1p1f1,51.0,65.0,-15.883532637483693,-18.118446118361593
GFDL-CM4_r1i1p1f1,51.0,67.0,-14.012972460903793,-22.014991305965573
GFDL-CM4_r1i1p1f1,51.0,69.0,-16.3931226868543,-21.870677171921955
GFDL-CM4_r1i1p1f1,51.0,71.0,-12.60258851603173,-21.234969953704617
GFDL-CM4_r1i1p1f1,51.0,73.0,-13.283318347619101,-25.803377995633916
GFDL-CM4_r1i1p1f1,51.0,75.0,-7.085829192276474,-31.320495520010077
GFDL-CM4_r1i1p1f1,51.0,77.0,-2.577576697080917,-24.470010341684592
GFDL-CM4_r1i1p1f1,51.0,79.0,0.2734347250012697,-33.94705851611417
GFDL-CM4_r1i1p1f1,51.0,81.0,-0.4676904946814857,-28.054867316930522
GFDL-CM4_r1i1p1f1,51.0,83.0,-1.1627916661390127,-10.59883036266572
GFDL-CM4_r1i1p1f1,51.0,85.0,-0.79210375818945,-7.645206571436374
GFDL-CM4_r1i1p1f1,51.0,87.0,1.1566820194313312,-4.215577789869046
GFDL-CM4_r1i1p1f1,51.0,89.0,0.018898316766838258,-4.308314325438929
GFDL-CM4_r1i1p1f1,51.0,91.0,-0.3247387162874486,-5.654957252515707
GFDL-CM4_r1i1p1f1,51.0,95.0,1.8003057334381558,-7.362817019739221
GFDL-CM4_r1i1p1f1,51.0,97.0,1.9243121349784678,-4.349626269957999
GFDL-CM4_r1i1p1f1,51.0,99.0,2.5629880857221914,-4.256793765984848
GFDL-CM4_r1i1p1f1,51.0,101.0,1.6767687583314486,-11.378884383865152
GFDL-CM4_r1i1p1f1,51.0,103.0,-0.3307788297326594,-15.099559048951326
GFDL-CM4_r1i1p1f1,51.0,105.0,-0.14727736677878073,-16.66950331215706
GFDL-CM4_r1i1p1f1,51.0,107.0,6.4965240591496265,-5.389833577951181
GFDL-CM4_r1i1p1f1,51.0,109.0,3.0055167605552966,-8.683341809891783
GFDL-CM4_r1i1p1f1,51.0,111.0,-0.03152144549402414,-16.66476703141394
GFDL-CM4_r1i1p1f1,51.0,113.0,19.095310842327386,-5.22139259283643
GFDL-CM4_r1i1p1f1,51.0,115.0,30.245158787286638,4.19338956611238
GFDL-CM4_r1i1p1f1,51.0,117.0,25.12135209271395,2.834076880480705
GFDL-CM4_r1i1p1f1,51.0,119.0,20.663277954568247,1.2073797297408468
GFDL-CM4_r1i1p1f1,51.0,121.0,12.286325234520627,-3.810040384920601
GFDL-CM4_r1i1p1f1,51.0,123.0,12.496655160201767,-7.5611515807804714
GFDL-CM4_r1i1p1f1,51.0,125.0,18.28381164468339,-6.976386912936988
GFDL-CM4_r1i1p1f1,51.0,127.0,19.974196221182094,-6.385801295214744
GFDL-CM4_r1i1p1f1,51.0,129.0,12.983893665045246,-8.454694295156083
GFDL-CM4_r1i1p1f1,51.0,131.0,5.582061783088668,-4.209997945220019
GFDL-CM4_r1i1p1f1,51.0,133.0,2.9346517299003314,-6.057853162532675
GFDL-CM4_r1i1p1f1,51.0,135.0,5.535366092910808,-6.323884980941959
GFDL-CM4_r1i1p1f1,51.0,137.0,6.589111502986987,-3.3468313063450523
GFDL-CM4_r1i1p1f1,51.0,139.0,7.679201402077627,-2.0027394550589737
GFDL-CM4_r1i1p1f1,53.0,-127.0,-3.032474559716145,1.4598726984378287
GFDL-CM4_r1i1p1f1,53.0,-125.0,0.15208705064102462,1.3882852680481705
GFDL-CM4_r1i1p1f1,53.0,-123.0,5.0490632237998,0.8261208318911129
GFDL-CM4_r1i1p1f1,53.0,-121.0,-1.8681428481643636,3.437295840492096
GFDL-CM4_r1i1p1f1,53.0,-119.0,-1.6665596944185648,2.14254384395853
GFDL-CM4_r1i1p1f1,53.0,-117.0,0.9409992706343946,2.298748717553207
GFDL-CM4_r1i1p1f1,53.0,-115.0,4.40489780201419,10.312809102559703
GFDL-CM4_r1i1p1f1,53.0,-113.0,3.258670936704645,4.891830765117596
GFDL-CM4_r1i1p1f1,53.0,-111.0,0.27423381286115994,6.450510686093083
GFDL-CM4_r1i1p1f1,53.0,-109.0,-2.3816057217800926,0.6821908849806466
GFDL-CM4_r1i1p1f1,53.0,-107.0,-3.438986207351543,3.2169311202815756
GFDL-CM4_r1i1p1f1,53.0,-105.0,-6.057677991288279,-4.056279583515414
GFDL-CM4_r1i1p1f1,53.0,-103.0,-6.3634421586361825,-2.0696368732026906
GFDL-CM4_r1i1p1f1,53.0,-95.0,1.7005036020088804,3.8263586130558247
GFDL-CM4_r1i1p1f1,53.0,-93.0,2.511722249413444,3.766369126082472
GFDL-CM4_r1i1p1f1,53.0,-91.0,5.263575807618838,3.0951005543883197
GFDL-CM4_r1i1p1f1,53.0,-89.0,3.9467144689322233,-0.3551260322645038
GFDL-CM4_r1i1p1f1,53.0,-87.0,5.076416966931383,-1.1664564555513928
GFDL-CM4_r1i1p1f1,53.0,-85.0,4.5316662395141325,-0.5425958616934645
GFDL-CM4_r1i1p1f1,53.0,-83.0,5.830249822165951,-0.6588153780256212
GFDL-CM4_r1i1p1f1,53.0,-77.0,4.108289804793817,-2.3627329095559197
GFDL-CM4_r1i1p1f1,53.0,-75.0,3.4111688224992127,-2.881803791663118
GFDL-CM4_r1i1p1f1,53.0,-73.0,1.4352209370644804,-3.30157708847989
GFDL-CM4_r1i1p1f1,53.0,-71.0,-0.3734063657857739,-2.537422518606143
GFDL-CM4_r1i1p1f1,53.0,-69.0,0.6807684542933127,-0.6510157146614135
GFDL-CM4_r1i1p1f1,53.0,-67.0,1.2046120190242462,-0.2327444940795017
GFDL-CM4_r1i1p1f1,53.0,-65.0,-0.21291498360102157,-2.791180006984486
GFDL-CM4_r1i1p1f1,53.0,-63.0,-1.380860682225562,-4.218222110026327
GFDL-CM4_r1i1p1f1,53.0,-61.0,-2.597247341543478,-5.088806001252541
GFDL-CM4_r1i1p1f1,53.0,-59.0,-2.503970360451949,-3.015641429576184
GFDL-CM4_r1i1p1f1,53.0,-57.0,-1.9578331081468212,-0.3069886976816605
GFDL-CM4_r1i1p1f1,53.0,-9.0,1.5890370283608362,-4.710285023136741
GFDL-CM4_r1i1p1f1,53.0,-7.0,1.5994669883011414,-6.515415835189254
GFDL-CM4_r1i1p1f1,53.0,-1.0,0.2646646443777488,-7.8876607240381675
GFDL-CM4_r1i1p1f1,53.0,9.0,-11.617032497570108,-14.202261087633726
GFDL-CM4_r1i1p1f1,53.0,11.0,-5.863160009561631,-18.708182674503973
GFDL-CM4_r1i1p1f1,53.0,13.0,-5.843191709296301,-10.380676700022532
GFDL-CM4_r1i1p1f1,53.0,15.0,-5.672063121810301,-12.635657082495111
GFDL-CM4_r1i1p1f1,53.0,17.0,-5.30738479356306,-14.876073948636533
GFDL-CM4_r1i1p1f1,53.0,19.0,-4.663991490800405,-3.857042253522365
GFDL-CM4_r1i1p1f1,53.0,21.0,-9.567897804217253,-13.820473997790138
GFDL-CM4_r1i1p1f1,53.0,23.0,-13.682133783079152,-19.222795254489906
GFDL-CM4_r1i1p1f1,53.0,25.0,-18.373311760305693,-20.073733115375596
GFDL-CM4_r1i1p1f1,53.0,27.0,-21.001875778896434,-22.519799294536895
GFDL-CM4_r1i1p1f1,53.0,29.0,-22.01348117927727,-23.165938511883176
GFDL-CM4_r1i1p1f1,53.0,31.0,-27.643028117647802,-25.111972328875197
GFDL-CM4_r1i1p1f1,53.0,33.0,-31.4241168172956,-24.513495504176277
GFDL-CM4_r1i1p1f1,53.0,35.0,-29.657044671014397,-20.950673414438615
GFDL-CM4_r1i1p1f1,53.0,37.0,-28.637461019348233,-18.219121284600497
GFDL-CM4_r1i1p1f1,53.0,39.0,-24.873889661179042,-18.575200710868973
GFDL-CM4_r1i1p1f1,53.0,41.0,-23.726348104060712,-19.748550492533777
GFDL-CM4_r1i1p1f1,53.0,43.0,-19.229520879915388,-10.541024158514071
GFDL-CM4_r1i1p1f1,53.0,45.0,-15.730774706723581,-5.557710198104726
GFDL-CM4_r1i1p1f1,53.0,47.0,-16.01881284756652,-8.705065031483903
GFDL-CM4_r1i1p1f1,53.0,49.0,-17.337376875499565,-8.44635620458457
GFDL-CM4_r1i1p1f1,53.0,51.0,-17.369157137711102,-8.101326351281251
GFDL-CM4_r1i1p1f1,53.0,53.0,-16.98793806368683,-10.865165766891746
GFDL-CM4_r1i1p1f1,53.0,55.0,-13.468770710458791,-10.801375529058525
GFDL-CM4_r1i1p1f1,53.0,57.0,-6.273828905118038,-7.421857294044286
GFDL-CM4_r1i1p1f1,53.0,59.0,-4.156634267914953,-4.495092218437695
GFDL-CM4_r1i1p1f1,53.0,61.0,-7.032392901408468,-13.037355707889215
GFDL-CM4_r1i1p1f1,53.0,63.0,-14.967962014759856,-15.819558002201417
GFDL-CM4_r1i1p1f1,53.0,65.0,-17.932844753991006,-15.490400005893433
GFDL-CM4_r1i1p1f1,53.0,67.0,-17.730076463164227,-12.69479076619615
GFDL-CM4_r1i1p1f1,53.0,69.0,-16.235215538778935,-12.731782310044615
GFDL-CM4_r1i1p1f1,53.0,71.0,-15.526865578914972,-15.776858309831276
GFDL-CM4_r1i1p1f1,53.0,73.0,-14.121324404837791,-18.854229672046632
GFDL-CM4_r1i1p1f1,53.0,75.0,-10.888752941220604,-18.249370605387025
GFDL-CM4_r1i1p1f1,53.0,77.0,-11.724089849940034,-22.206360330625607
GFDL-CM4_r1i1p1f1,53.0,79.0,-5.465704985337147,-24.668047961927233
GFDL-CM4_r1i1p1f1,53.0,81.0,0.9273960836851852,-19.765821270959062
GFDL-CM4_r1i1p1f1,53.0,83.0,0.8911417463969218,-13.988857081639932
GFDL-CM4_r1i1p1f1,53.0,85.0,-0.029455360949923515,-7.458065857373322
GFDL-CM4_r1i1p1f1,53.0,87.0,-1.6233658285963823,-4.037326230340367
GFDL-CM4_r1i1p1f1,53.0,89.0,-0.5683199080928766,-6.392181006122228
GFDL-CM4_r1i1p1f1,53.0,91.0,-3.87322033751078,-10.684903084229056
GFDL-CM4_r1i1p1f1,53.0,93.0,1.9910817626941146,-3.2877314522135537
GFDL-CM4_r1i1p1f1,53.0,95.0,1.8353046195307223,-1.0426035558617093
GFDL-CM4_r1i1p1f1,53.0,97.0,1.6742324712863028,-1.1420885451750356
GFDL-CM4_r1i1p1f1,53.0,99.0,0.05579280696284091,-2.154987583566842
GFDL-CM4_r1i1p1f1,53.0,101.0,-1.144065472345482,-4.453112680382178
GFDL-CM4_r1i1p1f1,53.0,103.0,-3.7463316460735325,-1.8257969234469646
GFDL-CM4_r1i1p1f1,53.0,105.0,-2.6594607836573405,-8.85661812002092
GFDL-CM4_r1i1p1f1,53.0,111.0,4.652959682454455,-5.1830627187779585
GFDL-CM4_r1i1p1f1,53.0,113.0,10.28332412959856,-7.173077880981919
GFDL-CM4_r1i1p1f1,53.0,115.0,13.210284528232933,-7.029679208310851
GFDL-CM4_r1i1p1f1,53.0,117.0,15.20083512462496,-2.5423686487273915
GFDL-CM4_r1i1p1f1,53.0,119.0,16.884491015452376,-1.5449220926614977
GFDL-CM4_r1i1p1f1,53.0,121.0,13.283971436410125,-3.8361911495549137
GFDL-CM4_r1i1p1f1,53.0,123.0,11.9372987886929,-7.246449647662315
GFDL-CM4_r1i1p1f1,53.0,125.0,10.353473473610196,-8.593984162014456
GFDL-CM4_r1i1p1f1,53.0,127.0,13.58084635009825,-6.25491984966806
GFDL-CM4_r1i1p1f1,53.0,129.0,12.857490492416751,-3.9670878169363313
GFDL-CM4_r1i1p1f1,53.0,131.0,8.642605118159416,-2.7359546853356704
GFDL-CM4_r1i1p1f1,53.0,133.0,3.78698655294537,-4.210210641000495
GFDL-CM4_r1i1p1f1,53.0,135.0,4.6186752073362305,-4.74157136030257
GFDL-CM4_r1i1p1f1,53.0,137.0,6.127652975236678,-3.3285595972840714
GFDL-CM4_r1i1p1f1,53.0,139.0,3.4416726432938898,-3.3350953314887635
GFDL-CM4_r1i1p1f1,53.0,157.0,-4.150979377259099,-6.900033952083536
GFDL-CM4_r1i1p1f1,55.0,-129.0,-3.8508324752230165,3.6114460259776537
GFDL-CM4_r1i1p1f1,55.0,-127.0,-3.457700483634407,2.9316491661001276
GFDL-CM4_r1i1p1f1,55.0,-125.0,0.2715896964745729,3.7596245777387365
GFDL-CM4_r1i1p1f1,55.0,-123.0,1.095724943054992,3.089184902932945
GFDL-CM4_r1i1p1f1,55.0,-121.0,1.4978821332564816,5.859271919241545
GFDL-CM4_r1i1p1f1,55.0,-119.0,4.347165420726783,7.049308660132341
GFDL-CM4_r1i1p1f1,55.0,-117.0,3.4186558916516,9.963169644197373
GFDL-CM4_r1i1p1f1,55.0,-115.0,4.532659051740236,6.845514378574597
GFDL-CM4_r1i1p1f1,55.0,-113.0,2.3044724450996563,5.7233787035831805
GFDL-CM4_r1i1p1f1,55.0,-111.0,-4.859942653032334,5.307590943017239
GFDL-CM4_r1i1p1f1,55.0,-109.0,-6.03342852366557,-2.2939142883896113
GFDL-CM4_r1i1p1f1,55.0,-107.0,-2.4945309180506996,6.973176024301992
GFDL-CM4_r1i1p1f1,55.0,-105.0,-7.104249186104043,7.544038379422484
GFDL-CM4_r1i1p1f1,55.0,-103.0,-6.607307986655343,4.7142382922813235
GFDL-CM4_r1i1p1f1,55.0,-101.0,-3.1447591762841434,6.851056870491402
GFDL-CM4_r1i1p1f1,55.0,-99.0,0.551648745378848,4.32204972421557
GFDL-CM4_r1i1p1f1,55.0,-97.0,-0.6090620148657745,3.1679471610126044
GFDL-CM4_r1i1p1f1,55.0,-95.0,-2.7204550551210303,1.0829419537209826
GFDL-CM4_r1i1p1f1,55.0,-93.0,-2.755490076438336,2.696157995894216
GFDL-CM4_r1i1p1f1,55.0,-91.0,-0.46130013438041895,-0.7131202190203157
GFDL-CM4_r1i1p1f1,55.0,-89.0,2.014069439903336,-1.7936743848793077
GFDL-CM4_r1i1p1f1,55.0,-87.0,3.3547001632780415,-1.3227161141217674
GFDL-CM4_r1i1p1f1,55.0,-77.0,4.77395000884767,1.444409260622745
GFDL-CM4_r1i1p1f1,55.0,-75.0,3.4289062445077483,1.4692067487070608
GFDL-CM4_r1i1p1f1,55.0,-73.0,2.6944217869293925,1.9575746589829466
GFDL-CM4_r1i1p1f1,55.0,-71.0,2.2381631851473034,1.377440665171211
GFDL-CM4_r1i1p1f1,55.0,-69.0,2.021226349822461,0.8780589095001977
GFDL-CM4_r1i1p1f1,55.0,-67.0,2.2285398038340207,1.2108606444517651
GFDL-CM4_r1i1p1f1,55.0,-65.0,-0.29076957290557753,-1.5544097258365293
GFDL-CM4_r1i1p1f1,55.0,-63.0,-0.10640403106204432,0.37162259614027704
GFDL-CM4_r1i1p1f1,55.0,-61.0,-2.570883390605527,-2.3314622015190283
GFDL-CM4_r1i1p1f1,55.0,-3.0,0.4546349590420661,-12.130779985037977
GFDL-CM4_r1i1p1f1,55.0,23.0,-18.977201341673137,-26.857215223589087
GFDL-CM4_r1i1p1f1,55.0,25.0,-28.977555850476392,-30.99246250597801
GFDL-CM4_r1i1p1f1,55.0,27.0,-31.38558018803004,-33.93841568266687
GFDL-CM4_r1i1p1f1,55.0,29.0,-28.548544594888412,-29.05510020276987
GFDL-CM4_r1i1p1f1,55.0,31.0,-28.422493737262354,-22.987133797452852
GFDL-CM4_r1i1p1f1,55.0,33.0,-28.02753353944411,-20.04378414845045
GFDL-CM4_r1i1p1f1,55.0,35.0,-28.168392948854937,-20.119408787698966
GFDL-CM4_r1i1p1f1,55.0,37.0,-27.062798057760123,-23.26391352349141
GFDL-CM4_r1i1p1f1,55.0,39.0,-24.18783217082841,-23.400474924947417
GFDL-CM4_r1i1p1f1,55.0,41.0,-21.461680975244583,-20.934536625853685
GFDL-CM4_r1i1p1f1,55.0,43.0,-18.78681692480986,-17.43078803211682
GFDL-CM4_r1i1p1f1,55.0,45.0,-15.818882887526843,-13.508206047748224
GFDL-CM4_r1i1p1f1,55.0,47.0,-13.87030289410461,-8.165800491037604
GFDL-CM4_r1i1p1f1,55.0,49.0,-10.879871044701854,-7.326528701859191
GFDL-CM4_r1i1p1f1,55.0,51.0,-12.356944420342712,-7.795935158448254
GFDL-CM4_r1i1p1f1,55.0,53.0,-11.349166000287253,-6.671361207888162
GFDL-CM4_r1i1p1f1,55.0,55.0,-7.4492362595037624,-5.9969407788651665
GFDL-CM4_r1i1p1f1,55.0,57.0,-6.954389382201729,-5.043087023450876
GFDL-CM4_r1i1p1f1,55.0,59.0,-3.5853744006347132,-6.266191490839092
GFDL-CM4_r1i1p1f1,55.0,61.0,0.6051138821943209,-4.627482997118024
GFDL-CM4_r1i1p1f1,55.0,63.0,-2.5926904143963316,-7.288975734061959
GFDL-CM4_r1i1p1f1,55.0,65.0,-8.19145308911409,-11.97634149097197
GFDL-CM4_r1i1p1f1,55.0,67.0,-10.767741922752874,-10.540571600293648
GFDL-CM4_r1i1p1f1,55.0,69.0,-13.951337953412143,-13.972731179595518
GFDL-CM4_r1i1p1f1,55.0,71.0,-12.203740030829172,-11.265717296720211
GFDL-CM4_r1i1p1f1,55.0,73.0,-10.546281193612115,-8.31663101903338
GFDL-CM4_r1i1p1f1,55.0,75.0,-8.460975738322317,-8.186392531319989
GFDL-CM4_r1i1p1f1,55.0,77.0,-6.023544936269968,-8.095650780276507
GFDL-CM4_r1i1p1f1,55.0,79.0,-1.857260205842087,-7.699877665641067
GFDL-CM4_r1i1p1f1,55.0,81.0,1.974004518024845,-6.995103688553766
GFDL-CM4_r1i1p1f1,55.0,83.0,1.491820928251516,-6.049646593147644
GFDL-CM4_r1i1p1f1,55.0,85.0,0.22780085666473676,-5.347365895171591
GFDL-CM4_r1i1p1f1,55.0,87.0,-0.5884311859898559,-5.100726866648285
GFDL-CM4_r1i1p1f1,55.0,89.0,-0.6389716189668987,-7.943620609028578
GFDL-CM4_r1i1p1f1,55.0,91.0,-0.8610105442527609,-7.487721666986168
GFDL-CM4_r1i1p1f1,55.0,93.0,0.36588543867336953,-2.861809946074611
GFDL-CM4_r1i1p1f1,55.0,95.0,-1.6611754600380992,-5.335131530945603
GFDL-CM4_r1i1p1f1,55.0,97.0,-0.7109518474661125,-2.1877166666119234
GFDL-CM4_r1i1p1f1,55.0,99.0,0.24995829830341343,-3.862987520354374
GFDL-CM4_r1i1p1f1,55.0,101.0,-2.70069636708208,-4.063221932670098
GFDL-CM4_r1i1p1f1,55.0,103.0,-1.3756942989633236,-7.083440565526429
GFDL-CM4_r1i1p1f1,55.0,105.0,0.7611794081256744,-6.44558123996781
GFDL-CM4_r1i1p1f1,55.0,107.0,1.9396700938117948,-4.368451849415246
GFDL-CM4_r1i1p1f1,55.0,111.0,2.418784474832482,-3.254222009963427
GFDL-CM4_r1i1p1f1,55.0,113.0,4.077257499160284,-2.776084550607854
GFDL-CM4_r1i1p1f1,55.0,115.0,5.550368709211762,-2.161088225291655
GFDL-CM4_r1i1p1f1,55.0,117.0,4.4627690316042585,-3.036312048801472
GFDL-CM4_r1i1p1f1,55.0,119.0,5.301098716272939,-4.3604038689474685
GFDL-CM4_r1i1p1f1,55.0,121.0,8.151235379493238,-5.463613860102929
GFDL-CM4_r1i1p1f1,55.0,123.0,11.037798280136931,-3.7205155788177837
GFDL-CM4_r1i1p1f1,55.0,125.0,8.527183481435804,-4.9966115283415675
GFDL-CM4_r1i1p1f1,55.0,127.0,8.430021862559746,-8.358547322063842
GFDL-CM4_r1i1p1f1,55.0,129.0,9.697817626797447,-5.825745638267059
GFDL-CM4_r1i1p1f1,55.0,131.0,7.742012199779508,-4.1147675420481304
GFDL-CM4_r1i1p1f1,55.0,133.0,6.247939121291692,-3.414659329026362
GFDL-CM4_r1i1p1f1,55.0,135.0,5.0389813969025905,-2.149932346957729
GFDL-CM4_r1i1p1f1,55.0,157.0,-0.25759986395375056,-4.324679051797872
GFDL-CM4_r1i1p1f1,55.0,159.0,1.72827727392529,-3.663880783223953
GFDL-CM4_r1i1p1f1,57.0,-131.0,-2.9828514774934636,0.025559506987476777
GFDL-CM4_r1i1p1f1,57.0,-129.0,-3.9841320936629314,-0.404130762182187
GFDL-CM4_r1i1p1f1,57.0,-127.0,-3.760113007232123,0.4227647425873302
GFDL-CM4_r1i1p1f1,57.0,-125.0,-2.3054487376933563,1.9886016344764252
GFDL-CM4_r1i1p1f1,57.0,-123.0,-1.9143960624906486,2.836744161991077
GFDL-CM4_r1i1p1f1,57.0,-121.0,-2.8186402325919353,1.410762914959582
GFDL-CM4_r1i1p1f1,57.0,-119.0,-1.3789763663386627,-0.5954521674897029
GFDL-CM4_r1i1p1f1,57.0,-117.0,-2.2150706180443853,2.577865186214031
GFDL-CM4_r1i1p1f1,57.0,-115.0,-5.372676880294909,-1.0259796482455303
GFDL-CM4_r1i1p1f1,57.0,-113.0,-6.338545447523835,-3.9299264102881613
GFDL-CM4_r1i1p1f1,57.0,-111.0,-4.11220228248142,-2.261949116004362
GFDL-CM4_r1i1p1f1,57.0,-109.0,-1.3936347898338233,-0.34438440053433395
GFDL-CM4_r1i1p1f1,57.0,-107.0,0.1180959238401678,0.5166083674832413
GFDL-CM4_r1i1p1f1,57.0,-105.0,-0.7594162729969458,4.876162876178617
GFDL-CM4_r1i1p1f1,57.0,-101.0,0.9221500911365921,1.9036932549718801
GFDL-CM4_r1i1p1f1,57.0,-99.0,-1.11505455088811,-0.2502135593048944
GFDL-CM4_r1i1p1f1,57.0,-97.0,-4.609147773927108,-2.3589022113661957
GFDL-CM4_r1i1p1f1,57.0,-95.0,-5.748260714485713,-1.3014773193169304
GFDL-CM4_r1i1p1f1,57.0,-75.0,2.0910548523418884,1.6131321341030704
GFDL-CM4_r1i1p1f1,57.0,-73.0,0.9693563310693555,1.4828838966525284
GFDL-CM4_r1i1p1f1,57.0,-71.0,-0.18779899772765324,1.813095123638463
GFDL-CM4_r1i1p1f1,57.0,-69.0,-1.0291940913927384,1.7382057179009518
GFDL-CM4_r1i1p1f1,57.0,-67.0,2.3014730816378353,1.8815151972983157
GFDL-CM4_r1i1p1f1,57.0,-65.0,1.116273870213477,0.8933161038124822
